triangulus	with three corners, three-cornered, triangular
triarii	soldiers of the third rank in battle order, the reserve
tribas	an abandoned woman
tribolus	a thorn bush, thistle, caltrop
tribuarius	of a tribe, of tribes
tribulis	a fellow tribesman
tribulum	a threshingsledge, wooden platform studded with iron teeth
tribunal	a raised platform for the seats of magistrates, judgment-seat, tribunal
tribunatus	the office of a tribune, tribuneship
tribunicius	of a tribune, tribunitial
tribunus	head of a tribe
tribuo	to assign, impart, allot, bestow, confer, yield, give
tribus	a third part of the people
tributarius	of tribute, relating to contributions
tributim	through each tribe, tribe by tribe, by tribes
tributio	a distributing, distribution
tributum	a stated payment, contribution, tribute
tributus2	formed into tribes, marshalled by tribes
tricae	perplexities, subterfuges, quirks, wiles, tricks
triceni	thirty at a time, thirty each, thirty
triceps	with three heads, triple-headed
tricesimus	the thirtieth
trichila	a summer-house, pavilion, bower
triciens	thirty times
triclinium	a couch for three persons reclining at meals, eating-couch, dinner-sofa, table-couch
tricor	to make difficul ties, trifle, dally, shuffle, play tricks
tricorpor	with three bodies, of threefold form
tricuspis	with three points, three-tined, tricuspid
tridens	with three teeth, three-tined, three-pronged, tridented, trident
tridentifer	the trident-bearer
tridentiger	the trident-bearer
triduum	three days’ time, three days
triennia	a festival held every three years, triennial festival
triennium	three years’ time, three years
triens	a third part, third
trientabulum	land assigned in commutation of one third of a public debt
trierarchus	a captain of a trireme, trierarch
trieris	with three banks of oars. Only as subst f. (sc. navis), a galley with three banks of oars, trireme
trietericus	of three years, i. e. (since in reckoning intervals of time both extremes were counted), biennial, of alternate years
trieteris	a period of three years; hence, a biennial festival (of Bacchus)
trifariam	triply, on three sides, in three places
trifaux	having three throats, triple-throated
trifidus	split into three, three-cleft, three-forked
triformis	in three forms, in three shapes, threefold, triple, triform
trigeminus	born three at a birth
triginta	thirty
trigon	a ball stuffed with hair, playing-ball
trilibris	weighing three pounds
trilinguis	triple-tongued, with three tongues
trilix	of three cords, triple-twilled
trimeter	a line of three measures, trimeter
trimus	of three winters, of three years, three years old
trinacris	of Trinacria, Sicilian
trini	three each, three
trinodis	having three knots, three-knotted
triones	the constellation of the Wain, Wagon, Bear
tripedalis	measuring three feet, three feet long
tripertito	in three parts, into three parts
tripertitus	divided into three parts, threefold, tripartite
tripes	with three feet, three-footed
triplex	threefold, triple
triplus	threefold, triple
tripodes	plur. of tripus
tripudio	to beat the ground with the feet, leap, jump, dance exultingly
tripudium	a measured stamping, leaping, jumping, dancing, exultant dance, solemn dance
tripus	a three-footed seat, tripod
triquetrus	with three corners, triangular
triremis	with three banks of oars
triscurrium	gross buffoonery
triste	sadly, sorrowfully
tristiculus	somewhat sorrowful, downcast
tristificus	making sad, saddening
tristis	sad, sorrowful, mournful, dejected, melancholy, gloomy, downcast, disconsolate
tristitia	sadness, mournfulness, sorrow, grief, melancholy, gloom, dejection
trisulcus	with three furrows, three-cleft, three-forked, trifid, triple
triticeus	of wheat, wheaten
triticum	wheat
triton	a sea-god, son of Neptune
tritonia	Minerva, Pallas
tritoniacus	a lake of Macedonia
tritonis	of Lake Triton, of Pallas, Palladian
tritonius	of Lake Triton (in Africa; the birthplace of Minerva)
tritura	a rubbing, chafing, threshing
tritus	oft-trodden, beaten, frequented, common, worn
tritus2	a rubbing down, wearing away
triumphalis	of a triumph, triumphal
triumphans	triumphal, belonging to a triumph
triumpho	to march in triumphal procession, celebrate a triumph, triumph
triumphus	a triumphal procession, triumph, celebration of victory by a public entrance into Rome
triumvir	one of three associates in office, a member of a board of three, one of three joint commissioners
triumviralis	of the triumvirs, triumviral
triumviratus	the office of a triumvir, triumvirate
trivia	epithet of Diana or Hecate
trivialis	of the cross-roads, common, vulgar, trivial
trivium	a place where three roads meet, fork, cross-road
trivius	of the cross-roads
troas	Trojan
trochaeus	a metrical foot of one long and one short syllable, trochee
trochus	an iron hoop carrying small rings, trundling-hoop
troes	plur. of Tros
troia	Troy
troianus	of Troy
troicus	of Troy, Trojan
troiugena	son of Troy, descendant of Trojans, Trojan
troius	of Troy, Trojan
tropaeum	a memorial of victory, trophy (orig. a tree hung with spoils)
trucidatio	a slaughter, massacre, butchery
trucido	to cut to pieces, slaughter, butcher, massacre
truculenter	savagely, fiercely, ferociously
truculentia	roughness, harshness
truculentus	savage, fierce, ferocious, stern, grim, harsh, cruel, fell
trudis	a pointed pole, pike
trudo	to thrust, push, shove, crowd forward, press on, drive, impel
trulla	a small ladle, dipper, scoop
trunco	to maim, mutilate, shorten, cut off
truncus	maimed, mutilated, mangled, dismembered, disfigured
truncus2	the stem, stock, bole, trunk
trusito	to push often
truso	freq, to push often, push hard
trusus	P. of trudo
trutina	a balance, pair of scales
trux	wild, rough, hard, harsh, savage, fierce, ferocious, grim, stern
tu	you
tuba	a trumpet, war-trumpet
tuber	a lump, bump, swelling, tumor, protuberance, hump
tubicen	a trumpeter
tubilustrium	a festival for the purification of sacrificial trumpets, held Mar
tueo	collat. form of tueor, to care for, maintain
tueor	to look at, gaze upon, behold, watch, view, regard, consider, examine
tugurium	a hut, cot, cottage
tuitio	a caring for, watching over, guardianship, protection
tullianus	of Tullius, Tullian
tum	then
tumefacio	to cause to swell, tumefy
tumeo	to swell, be swollen, be tumid, puff out, be inflated
tumesco	to begin to swell, swell up
tumidus	swollen, swelling, rising high, protuberant, tumid
tumor	the state of being swollen, swelling, tumor
tumulo	to cover with a mound, bury, inter, entomb
tumulosus	full of hills, hilly
tumultuarius	bustling, hurried, confused, irregular, disorderly
tumultuatio	a confusion, tumult, disorder, panic
tumultuor	to make a disturbance, be in confusion
tumultuose	in confusion, disorderly, tumultuously
tumultuosus	bustling, confused, disorderly, turbulent, tumultuous
tumultus	an uproar, bustle, commotion, disturbance, disorder, tumult, panic
tumulus	a heap of earth, mound, hill, hillock
tunc	then
tundo	to beat, strike, thump, buffet
tunica	an under-garment, shirt, tunic
tunicatus	clothed with a tunic, in shirt sleeves
tunsus	P. of tundo
turba	a turmoil, hubbub, uproar, tumult, disturbance; a crowd
turbamentum	a means of disturbance
turbate	in confusion, disorderly
turbatio	confusion, disorder, disturbance
turbator	a troubler, disturber
turbatus	troubled, disturbed, disordered, agitated, confused
turbide	in disorder, confusedly
turbidus	full of confusion, wild, confused, disordered
turbineus	shaped like a top, cone-shaped
turbo	to make an uproar, move confusedly, be in disorder
turbo2	that which whirls, a whirlwind, hurricane, tornado
turbulente	confusedly, tumultuously, boisterously
turbulenter	confusedly, tumultuously
turbulentus	full of commotion, disturbed, boisterous, stormy, tempestuous
turdus	a thrush, fieldfare
tureus	of frankincense
turgeo	to swell out, be swollen, be tumid
turgesco	to begin to swell, swell up, swell
turgidulus	puffed, swollen
turgidus	swollen, inflated, distended, turgid
turibulum	an incense-pan, incense-burner, censer
turicremus	incense-burning, for burning incense
turifer	incense-bearing, yielding incense
turilegus	incense-gathering
turma	a troop, crowd, throng, band, body, company
turmalis	of a troop, of a squadron
turmatim	by troops, in squadrons
turpiculus	rather vile, repulsive, deformed
turpificatus	debased, corrupted
turpis	ugly, unsightly, unseemly, repulsive, foul, filthy
turpiter	in an unsightly manner, repulsively
turpitudo	unsightliness, repulsiveness, foulness, deformity
turpo	to make unsightly, soil, defile, pollute, disfigure, deform
turriger	turret-bearing, turreted
turris	a tower
turritus	furnished with towers, towered, turreted, castled, castellated
turtur	a turtle-dove
tus	incense, frankincense
tuscus	of the Tuscans, Tuscan, Etruscan, Etrurian
tussio	to cough, have a cough
tussis	a cough
tutamen	a means of defence, protection, safeguard
tutamentum	a means of defence, defence, protection, safeguard
tute2	safely, securely, in safety, without danger
tutela	a watching, keeping, charge, care, safeguard, defence, protection
tuto	safely, securely, in safety, without danger
tutor	a watcher, protector, defender
tutor2	to watch, make safe, guard, keep, protect, defend
tutus	guarded, safe, secure, out of danger
tuus	your, yours
tympanum	a drum, timbrel, tambour, tambourine
typus	a figure, image
tyrannice	arbitrarily, tyrannically
tyrannicus	arbitrary, despotic, tyrannical
tyrannus	monarch, ruler, sovereign, king; despot, tyrant
tyrotarichos	a ragout of cheese and salt-fish
tyrrhenus	Tyrrhenian, Etrurian
uber	a teat, pap, dug, udder, breast
uber2	abounding, rich, full, fruitful, fertile, abundant, plentiful, copious, productive
uberius	more fruitfully, more fully, more copiously
ubertas	richness, fulness
ubertim	abundantly, copiously
ubi	when
ubi	where
ubicumque	wherever, wheresoever
ubinam	where? where on earth?
ubiquaque	wherever, in every place
ubique	wherever, anywhere, everywhere
ubique2	in any place whatever, anywhere, in every place, everywhere
ubiubi	wherever, wheresoever
ubivis	where you will, be it where it may, wherever it may be, anywhere, everywhere
udus	wet, moist, damp, humid
ulcero	to make sore, cause to ulcerate
ulcerosus	full of sores, ulcerous
ulciscor	to avenge oneself on, take vengeance on, punish, recompense
ulcus	a sore, ulcer
uligo	moisture, dampness
ullus	any
ulmeus	of elm-wood, of elm
ulmus	an elm, elm-tree
ulna	the elbow
ulterior	farther, on the farther side, that is beyond, more remote
ultimum	finally, for the last time
ultimus	farthest, most distant, most remote, uttermost, extreme, last
ultio	a taking vengeance, avenging, revenge
ultor	a punisher, avenger, revenger
ultra	on the farther side of, beyond, past, over, across
ultrix	avenging, vengeful
ultro	to the farther side, beyond, on the other side
ultus	P. of ulciscor
ulula	a screech-owl
ululatus	a howling, wailing, shrieking, loud lamentation
ululo	to howl, yell, shriek, wail, lament loudly
ulva	swamp-grass, sedge
umbella	a sunshade, parasol, umbrella
umbilicus	the navel
umbo	a swelling, rounded elevation, knob, boss
umbra	shade, shadow
umbraculum	a shady place, bower, arbor
umbratilis	in the shade, in retirement, private, retired, contemplative
umbratus	shady, shaded, overhung
umbrifer	shade-bringing, casting shade, shady
umbrosus	full of shade, rich in shade, shady, umbrageous
umecto	to moisten, wet
umeo	to be moist, be damp, be wet
umerus	the upper arm, shoulder
umesco	to grow moist, be made wet
umidulus	rather damp, moist
umidus	moist, humid, damp, dank, wet
umifer	containing moisture, moist
umor	a liquid, fluid, moisture
umquam	ever
una	in the same place, at the same time, at once, together
unanimitas	unanimity, concord
unanimus	of one mind, of one accord, in union, concordant
uncia	the twelfth part, a twelfth
unciarius	of a twelfth part, containing a twelfth
unciatim	by twelfths, by ounces
uncinatus	barbed, hooked
unciola	a paltry twelfth
unctio	a besmearing, anointing
unctor	an anointer
unctum	a rich banquet, savory dish
unctura	an anointing
unctus	anointed, oiled
uncus	a hook, barb
uncus2	hooked, bent in, crooked, curved, barbed
unda	wave, billow
unde	from where
undecim	eleven
undecimus	the eleventh
undeni	eleven each, eleven
